,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B11,APUDCM_B21,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUFIB_B10,APUFIB_B20,APUFPLO_B20,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BATTC_B21,BATTVMON_B21,BKPSTC_B21,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C23,BLEED_STATUS_13_C33,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C23,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C23,BLEED_STATUS_3_C33,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,INTSUP_B21,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,STCMON_B21,STC_B11,STC_B21,Failure_4962W010
1353633790,-0.5482178887048565,0.23934290400354594,1.0,0.0,0.7750964680180396,0.0,-0.26953561849992214,0.4536904631874663,0.0,0.0,0.0,0.0,0.4639774001485384,-0.3529489192096684,1.0,-1.0,0.42508680303377816,0.0,0.0,0.0,0.0,0.08680809817829098,0.21937616077659433,1.5614016873193468,0.5001417686869545,0.0,0.0,0.21132867128450986,0.7203432788097974,-0.5007954388732596,1.0,1.0,0.4774911919144829,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,1.4348645711724513,0.5011198222313544,0.0,0.0,0.20259510388803387,0.09928337748643701,2.249611506180435,0.4718098691987828,0.0,0.0,0.20259510388803387,0.7391251058576123,0.6944780110876222,0.3477846388428065,0.413802944300995,-1.0,-1.0,-0.007814928529977559,0.7876279841728774,0.9485775129746864,0.461477261876227,0.14513645863692637,0.4999275424775811,0.0,1.0,-0.28553626015163086,0.0,0.3533985761045659,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.3044847394995075,1.7723408415668875,0.49509534419490203,1.0,-1.0,0.17036924685472496,0.7141481284885101,0.7291937787947256,0.4973321186419989,0.4974248755836147,0.0,-1.0,-0.10117525923513113,-0.03395558672692001,-0.5011198222312434,1.0,1.0,0.1877432832608206,0.7747262189743823,0.7747675044349481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5616758408308868,-0.2404695288135769,-0.0037473715329980543,-0.5005926644756887,-1.0,-1.0,-0.13963379034473575,0.0,0.13546438004855385,1.1805707320771186,-0.45831327156247204,0.3535111105209708,0.0,-1.0,-1.4244154073155557,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1354173627,-0.5482178887048565,0.23934290400354594,1.0,0.0,0.8154993276522685,0.0,-0.26953561849992214,0.3933569840505249,0.0,0.0,0.0,0.0,0.4639774001485384,-0.3529489192096684,1.0,-1.0,0.6525062048485871,0.0,0.0,0.0,0.0,-0.7226658119735534,0.02108474979386261,1.5614016873193468,0.5001417686869545,0.0,0.0,-0.1767371703617057,0.7203432788097974,-0.5007954388732596,1.0,1.0,0.7558870336744841,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,1.4348645711724513,0.5011198222313544,0.0,0.0,0.20259510388803387,-0.4547178688878838,2.249611506180435,0.4718098691987828,0.0,0.0,0.20259510388803387,-0.9809760366981093,-1.0532279050804072,0.3477846388428065,0.413802944300995,-1.0,-1.0,-0.14777079385893938,0.8162076622354157,-1.4724059321329144,-2.0491424111788716,0.14513645863692637,0.4999275424775811,0.0,1.0,-2.1934913406808083,0.0,0.33924995508455913,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.24523444977555717,1.7723408415668875,0.49509534419490203,1.0,-1.0,0.04012197060196173,-1.1619704026038553,-1.0036699474155786,0.4973321186419989,0.4974248755836147,0.0,-1.0,-0.782871310591958,-0.03395558672692001,-0.5011198222312434,1.0,1.0,0.8507860178150565,0.8151252027638036,0.8151663430646077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.22385462080491234,-0.0037473715329980543,-0.5005926644756887,-1.0,-1.0,-0.13963379034473575,0.0,-0.5229774672258077,-0.6615950075734339,-0.45831327156247204,0.3535111105209708,0.0,-1.0,-0.0050871978833699144,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1354471271,-0.5482178887048565,0.23934290400354594,1.0,0.0,0.8348224344338563,0.0,-0.26953561849992214,0.6346909005982906,0.0,0.0,0.0,0.0,0.4639774001485384,-0.3529489192096684,1.0,-1.0,0.19766740121896928,0.0,0.0,0.0,0.0,-0.7388552901765904,0.32513157996738457,1.5614016873193468,0.5001417686869545,0.0,0.0,0.24507352707983296,0.7203432788097974,-0.5007954388732596,1.0,1.0,0.49057506959510927,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,1.4348645711724513,0.5011198222313544,0.0,0.0,0.20259510388803387,0.09928337748643701,2.249611506180435,0.4718098691987828,0.0,0.0,0.20259510388803387,-0.8307354734445793,-0.8377573126761296,0.3477846388428065,0.413802944300995,-1.0,-1.0,-0.037279321230811124,0.8497848796312941,-0.6689822224733124,-0.5806667533541914,0.14513645863692637,0.4999275424775811,0.0,1.0,-0.16566473676759885,0.0,0.3321756445745555,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.3318310270644075,1.7723408415668875,0.49509534419490203,1.0,-1.0,0.17760520664654475,-0.8540037758019011,-0.818373628177249,0.4973321186419989,0.4974248755836147,0.0,-1.0,-0.08413285795121062,-0.03395558672692001,-0.5011198222312434,1.0,1.0,0.1877432832608206,0.8344464558804834,0.8344875267570536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.22385462080491234,-0.0037473715329980543,-0.5005926644756887,-1.0,-1.0,-0.13963379034473575,0.0,-0.5229774672258077,-0.8458115815384895,-0.45831327156247204,0.3535111105209708,0.0,-1.0,-0.0050871978833699144,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1354723024,-0.5482178887048565,0.23934290400354594,1.0,0.0,0.8541455412154441,0.0,-0.26953561849992214,0.5743574214613492,0.0,0.0,0.0,0.0,0.4639774001485384,-0.3529489192096684,1.0,-1.0,0.3113771021263742,0.0,0.0,0.0,0.0,-0.7064763337705166,0.35157043476508215,1.5614016873193468,0.5001417686869545,0.0,0.0,0.2619459549774945,0.7203432788097974,-0.5007954388732596,1.0,1.0,0.5392761698507756,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,1.4348645711724513,0.5011198222313544,0.0,0.0,0.20259510388803387,0.6532846238607578,2.249611506180435,0.4718098691987828,0.0,0.0,0.20259510388803387,-0.8583306789401256,-0.8377573126761296,0.3477846388428065,0.413802944300995,-1.0,-1.0,-0.17723518655977397,0.8688379983396531,-0.6743383805377098,-0.4227661449859463,0.14513645863692637,0.4999275424775811,0.0,1.0,-0.04579321338356684,0.0,0.3675471971245731,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.33638874165855787,1.7723408415668875,0.49509534419490203,1.0,-1.0,0.18484116643836554,-0.8858623923676205,-0.8355306947733907,0.4973321186419989,0.4974248755836147,0.0,-1.0,0.023802350180286484,-0.03395558672692001,-0.5011198222312434,1.0,1.0,0.1877432832608206,0.8537677089971631,0.8538087104494995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.22385462080491234,-0.0037473715329980543,-0.5005926644756887,-1.0,-1.0,-0.13963379034473575,0.0,-0.5229774672258077,-0.8458115815384895,-0.45831327156247204,0.3535111105209708,0.0,-1.0,-0.7147513025994612,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1354952675,-0.5482178887048565,0.23934290400354594,1.0,0.0,0.8734686479970318,0.0,-0.26953561849992214,-2.080315660564073,0.0,0.0,0.0,0.0,0.4639774001485384,-0.3529489192096684,1.0,-1.0,0.5387965039411832,0.0,0.0,0.0,0.0,-0.787423724785701,-0.058231814599230075,1.5614016873193468,0.5001417686869545,0.0,0.0,-0.3538976632871519,0.7203432788097974,-0.5007954388732596,1.0,1.0,0.8503817058123436,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,1.4348645711724513,0.5011198222313544,0.0,0.0,0.20259510388803387,-0.4547178688878838,2.249611506180435,0.4718098691987828,0.0,0.0,0.20259510388803387,-1.1772086091108833,-1.4089253909541355,0.3477846388428065,0.413802944300995,-1.0,-1.0,-0.25826226648706757,0.8917954446521836,-1.8794739450271127,-2.8070653313464486,0.14513645863692637,0.4999275424775811,0.0,1.0,-3.1025170596763854,0.0,-2.0837013945916483,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,-1.290715368453005,1.7723408415668875,0.49509534419490203,1.0,-1.0,-0.025001667524420405,-1.3743611797086515,-1.2370060531231046,0.4973321186419989,0.4974248755836147,0.0,-1.0,-1.004422527282927,-0.03395558672692001,-0.5011198222312434,1.0,1.0,1.5138287523692924,0.8730889621138429,0.8731298941419454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,2.932977900841418,-0.0037473715329980543,-0.5005926644756887,-1.0,-1.0,-0.1119057992371341,0.0,6.456506113882428,-0.6615950075734339,-0.45831327156247204,0.3535111105209708,0.0,-1.0,-0.0050871978833699144,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1355261102,-0.5482178887048565,0.23934290400354594,1.0,0.0,0.9015749851338868,0.0,-0.26953561849992214,0.6346909005982906,0.0,0.0,0.0,0.0,0.4639774001485384,-0.3529489192096684,1.0,-1.0,0.3113771021263742,0.0,0.0,0.0,0.0,-0.6579078991614059,0.29869272516968703,1.5614016873193468,0.5001417686869545,0.0,0.0,0.2366373131310022,0.7203432788097974,-0.5007954388732596,1.0,1.0,0.5203772354232036,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,1.4348645711724513,0.5011198222313544,0.0,0.0,0.20259510388803387,0.09928337748643701,2.249611506180435,0.4718098691987828,0.0,0.0,0.20259510388803387,-0.8430000092203777,-0.8377573126761296,0.3477846388428065,0.413802944300995,-1.0,-1.0,-0.22879787378623404,0.9125664675063785,-0.7921738579544514,-0.5411916012621301,0.14513645863692637,0.4999275424775811,0.0,1.0,-0.04579321338356684,0.0,0.3321756445745555,-0.20259510388907684,0.0,0.0,0.0,0.18706926524414785,0.0,0.3272733124702577,1.7723408415668875,0.49509534419490203,1.0,-1.0,0.17760520664654475,-0.804445927810782,-0.8046479749003357,0.4973321186419989,0.4974248755836147,0.0,-1.0,0.17150316130759946,-0.03395558672692001,-0.5011198222312434,1.0,1.0,0.1877432832608206,0.9011926030108317,0.9012334340582304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.2072397127962472,-0.0037473715329980543,-0.5005926644756887,-1.0,-1.0,-0.1119057992371341,0.0,-0.588821651953244,-0.6615950075734339,-0.45831327156247204,0.3535111105209708,0.0,-1.0,-0.7147513025994612,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1355383922,-0.5482178887048565,0.23934290400354594,1.0,0.0,0.910358215489154,0.0,-0.26953561849992214,0.3933569840505249,0.0,0.0,0.0,0.0,0.4639774001485384,-0.3529489192096684,1.0,-1.0,0.7662159057559911,0.0,0.0,0.0,0.0,-0.787423724785701,-0.051622100899805685,1.5614016873193468,0.5001417686869545,0.0,0.0,-0.202045812208198,0.7203432788097974,-0.5007954388732596,1.0,1.0,0.834390299758244,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,1.4348645711724513,0.5011198222313544,0.0,0.0,0.20259510388803387,-0.4547178688878838,2.249611506180435,0.4718098691987828,0.0,0.0,0.20259510388803387,-1.05149711740895,-1.1147909314816296,0.3477846388428065,0.413802944300995,-1.0,-1.0,-0.22879787378623404,0.9245917965272277,-1.2849403998790072,-2.159672837036643,0.14513645863692637,0.4999275424775811,0.0,1.0,-2.672977434216937,0.0,-2.02710691051162,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,-1.2314650787290546,1.7723408415668875,0.49509534419490203,1.0,-1.0,0.01841409122650033,-1.0628547066216172,-1.08259245375783,0.4973321186419989,0.4974248755836147,0.0,-1.0,-0.8055945123038525,-0.03395558672692001,-0.5011198222312434,1.0,1.0,1.5138287523692924,0.9099749907911406,0.9100157902820695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,2.9662077168587486,-0.0037473715329980543,-0.5005926644756887,-1.0,-1.0,-0.1119057992371341,0.0,-0.5229774672258077,-0.8458115815384895,-0.45831327156247204,0.3535111105209708,0.0,-1.0,-0.0050871978833699144,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1355619688,-0.5482178887048565,0.23934290400354594,1.0,0.0,0.9296813222707417,0.0,-0.26953561849992214,-2.080315660564073,0.0,0.0,0.0,0.0,0.4639774001485384,-0.3529489192096684,1.0,-1.0,0.3113771021263742,0.0,0.0,0.0,0.0,-0.6902868555674797,0.27225387037198945,1.5614016873193468,0.5001417686869545,0.0,0.0,0.2028924573356791,0.7203432788097974,-0.5007954388732596,1.0,1.0,0.5712589819589741,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,1.4348645711724513,0.5011198222313544,0.0,0.0,0.20259510388803387,0.09928337748643701,2.249611506180435,0.4718098691987828,0.0,0.0,0.20259510388803387,-0.9135210899312183,-0.916421179744358,0.3477846388428065,0.413802944300995,-1.0,-1.0,-0.17723518655977397,0.9430202228189194,-1.049269445045524,-0.7622524529776733,0.14513645863692637,0.4999275424775811,0.0,1.0,-0.48532213245835104,0.0,0.33571279982955704,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.3136001686878077,1.7723408415668875,0.49509534419490203,1.0,-1.0,0.15589732727108438,-1.0132968586304982,-0.8972961345195004,0.4973321186419989,0.4974248755836147,0.0,-1.0,0.1487799595957049,-0.03395558672692001,-0.5011198222312434,1.0,1.0,0.8507860178150565,0.9292962439078205,0.9293369739745153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.2404695288135769,-0.0037473715329980543,-0.5005926644756887,-1.0,-1.0,-0.1119057992371341,0.0,-0.5229774672258077,-0.6615950075734339,-0.45831327156247204,0.3535111105209708,0.0,-1.0,-1.4244154073155557,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1355892848,-0.6615078605207667,-3.1368059361312164,1.0,0.0,0.9472477829812761,0.0,-0.26953561849992214,-2.080315660564073,0.0,0.0,0.0,0.0,1.798510334596341,3.1699262386257394,1.0,-1.0,0.5387965039411832,0.0,0.0,0.0,0.0,-0.4474446825219263,0.2458150155742919,0.5014720747594994,-1.8364214172417415,0.0,0.0,0.16071138759152523,1.7862913300492178,2.0836563982710277,1.0,1.0,0.5923385626666503,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,-0.8197615271059897,-1.995530720671287,0.0,0.0,0.20259510388803387,0.09928337748643701,1.3008982106567062,-1.0412355734042098,0.0,0.0,0.20259510388803387,-0.19911188099096314,-0.21528671239710545,-0.08503470714585593,-3.049727699499917,-1.0,-1.0,-0.1183064011581058,0.9577004946106056,0.016606009769548083,-0.3201307495465869,-1.5420748730173566,-2.16213669502945,0.0,1.0,-0.5053007196890233,0.0,0.3675471971245731,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.3136001686878077,-0.669550984592436,-1.5872906009890073,1.0,-1.0,0.15589732727108438,0.13361333773540068,-0.11493389773544245,-0.4953958150953157,-1.679540462264414,0.0,-1.0,-0.01596325281552777,1.3194170842336985,1.9955307206713975,1.0,1.0,0.8507860178150565,0.9468610194684385,0.9469016864221934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4539563073704675,-0.22385462080491234,1.5645276150529128,2.107409020424967,-1.0,-1.0,-0.13963379034473575,0.0,0.06962019532111789,1.1805707320771186,-2.0272629987517865,-3.1693939913492244,0.0,-1.0,-0.7147513025994612,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1356178989,-0.6615078605207667,-3.1368059361312164,1.0,0.0,0.9700841819049707,0.0,-0.26953561849992214,0.5743574214613492,0.0,0.0,0.0,0.0,1.798510334596341,3.1699262386257394,1.0,-1.0,0.5387965039411832,0.0,0.0,0.0,0.0,-0.7064763337705166,0.10701102788637969,0.5014720747594994,-1.8364214172417415,0.0,0.0,0.04260439230789441,1.7862913300492178,2.0836563982710277,1.0,1.0,0.5879772701064412,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,-0.8197615271059897,-1.995530720671287,0.0,0.0,0.20259510388803387,0.09928337748643701,1.3008982106567062,-1.0412355734042098,0.0,0.0,0.20259510388803387,-1.066827787128698,-1.0976900908146232,-0.08503470714585593,-3.049727699499917,-1.0,-1.0,0.18370362402544535,0.9828443643814728,-0.8992970192423984,-1.149108943479874,-1.5420748730173566,-2.16213669502945,0.0,1.0,-1.51421937483796,0.0,0.3604728866145695,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.25434987896385736,-0.669550984592436,-1.5872906009890073,1.0,-1.0,0.09800964893652306,-0.8858623923676205,-1.1272008269077982,-0.4953958150953157,-1.679540462264414,0.0,-1.0,-0.3965768814897563,1.3194170842336985,1.9955307206713975,1.0,1.0,-1.138342185847663,0.9696952276972418,0.969735812604175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.257084436822242,1.5645276150529128,2.107409020424967,-1.0,-1.0,-0.13963379034473575,0.0,-0.5229774672258077,-0.6615950075734339,-2.0272629987517865,-3.1693939913492244,0.0,-1.0,-0.0050871978833699144,-3.2596012026013343,-0.27788500718836356,0.0,-0.2703274367816235,0
1356464985,-0.6615078605207667,-3.1368059361312164,1.0,0.0,0.9700841819049707,0.0,-0.26953561849992214,0.3330235049135835,0.0,0.0,0.0,0.0,1.798510334596341,3.1699262386257394,1.0,-1.0,0.5387965039411832,0.0,0.0,0.0,0.0,2.7418825234763404,0.06735274568983335,0.5014720747594994,-1.8364214172417415,0.0,0.0,0.04260439230789441,1.7862913300492178,2.0836563982710277,1.0,1.0,0.5879772701064412,-0.059976014390406764,-0.059976014390406764,11.768602295939814,-0.8197615271059897,-1.995530720671287,0.0,0.0,0.20259510388803387,0.09928337748643701,1.3008982106567062,-1.0412355734042098,0.0,0.0,0.20259510388803387,1.6650975569303892,1.6829066016405783,-0.08503470714585593,-3.049727699499917,-1.0,-1.0,0.18370362402544535,0.9828443643814728,0.10766069686430295,-0.6359319662830772,-1.5420748730173566,-2.16213669502945,0.0,1.0,-1.51421937483796,0.0,0.28265547100453065,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.24979216436970694,-0.669550984592436,-1.5872906009890073,1.0,-1.0,0.09800964893652306,1.7088449345959715,1.5527329754095236,-0.4953958150953157,-1.679540462264414,0.0,-1.0,-0.3965768814897563,1.3194170842336985,1.9955307206713975,1.0,1.0,-1.138342185847663,0.9925294359260451,0.9925699387861565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.22385462080491234,1.5645276150529128,2.107409020424967,-1.0,-1.0,-0.13963379034473575,0.0,0.003776010593681641,0.996354158112064,-2.0272629987517865,-3.1693939913492244,0.0,-1.0,-0.0050871978833699144,-3.2596012026013343,-0.27788500718836356,0.0,-0.2703274367816235,0
